322300.00000,472200.00000,2135400.00000,54200.00000,74700.00000,21600.00000,183400.00000,133500.00000,7255400.00000,203700.00000,111300.00000,57300.00000,1356900.00000,7373500.00000,642800.00000,143300.00000,62700.00000,7576600.00000,2234800.00000,1851200.00000,55900.00000,58997.00000,3592100.00000,195700.00000,27400.00000,578800.00000,127000.00000,11100.00000,763500.00000,131500.00000,383700.00000,138000.00000,366400.00000,66100.00000,36100.00000,304900.00000,57200.00000,459600.00000,148500.00000,51900.00000,87800.00000,62200.00000,223600.00000,326800.00000,151200.00000,2468700.00000,4216500.00000,601300.00000,125100.00000,7400.00000,679100.00000,204100.00000,11600.00000,289000.00000,49500.00000,4911100.00000,18600.00000,526400.00000,73400.00000,1731200.00000,3653600.00000,325500.00000,236000.00000,455600.00000,42900.00000,986900.00000,6744600.00000,1194700.00000,52300.00000,4990800.00000,129800.00000,1976600.00000,6760300.00000,35700.00000,5400.00000,4200.00000,4568200.00000,154800.00000,1100.00000,1479200.00000,201400.00000,8600.00000,157700.00000,1584800.00000,22700.00000,1953300.00000,105900.00000,355200.00000,426100.00000,64200.00000,142200.00000,590000.00000,2200.00000,260900.00000,604500.00000,29200.00000,25506300.00000,583500.00000,25386900.00000,1953300.00000
200150.00000,514450.00000,2342300.00000,51450.00000,59650.00000,41150.00000,153300.00000,88250.00000,7998950.00000,179000.00000,78500.00000,43550.00000,1603300.00000,8235500.00000,698950.00000,164350.00000,79800.00000,8886000.00000,2678200.00000,2317500.00000,46400.00000,85498.50000,5611900.00000,202100.00000,57250.00000,309950.00000,123700.00000,9850.00000,820600.00000,161950.00000,285600.00000,97850.00000,294550.00000,98850.00000,46550.00000,297150.00000,74700.00000,500350.00000,163600.00000,56200.00000,86100.00000,54950.00000,228400.00000,223350.00000,146400.00000,3477450.00000,4724050.00000,655050.00000,73050.00000,7700.00000,508900.00000,168500.00000,18850.00000,273650.00000,30800.00000,4199150.00000,19600.00000,436400.00000,48450.00000,3031300.00000,4191150.00000,358850.00000,219300.00000,874400.00000,24550.00000,986850.00000,6881650.00000,1047650.00000,64700.00000,5320250.00000,162750.00000,2341400.00000,7605800.00000,120900.00000,11200.00000,6150.00000,5756000.00000,119750.00000,8650.00000,1172100.00000,201900.00000,5600.00000,111350.00000,1547950.00000,34450.00000,2842550.00000,250950.00000,318850.00000,530450.00000,198300.00000,283350.00000,728750.00000,2250.00000,290700.00000,823200.00000,20150.00000,25832350.00000,637650.00000,29823550.00000,2842550.00000
160433.33333,523900.00000,2648900.00000,50100.00000,76100.00000,54500.00000,167600.00000,76266.66667,8576200.00000,217866.66667,105433.33333,47666.66667,2064833.33333,7698466.66667,802300.00000,158100.00000,77366.66667,7783300.00000,3283700.00000,2270566.66667,43166.66667,367315.66667,5382000.00000,391866.66667,39700.00000,360000.00000,157500.00000,41100.00000,824266.66667,219766.66667,401600.00000,70533.33333,265933.33333,105100.00000,198000.00000,260166.66667,115266.66667,414500.00000,260000.00000,49233.33333,68866.66667,50166.66667,277833.33333,201000.00000,140400.00000,4136566.66667,4752500.00000,610100.00000,54300.00000,8600.00000,508200.00000,152533.33333,16633.33333,251166.66667,30766.66667,4428300.00000,33066.66667,767266.66667,40533.33333,2493933.33333,3982300.00000,383566.66667,370800.00000,689733.33333,19300.00000,930000.00000,6769933.33333,1382600.00000,58033.33333,5463300.00000,335233.33333,2139066.66667,7562800.00000,97233.33333,8700.00000,8033.33333,6122833.33333,146533.33333,7033.33333,1230433.33333,223833.33333,4566.66667,163433.33333,1701566.66667,37833.33333,2746800.00000,226666.66667,280066.66667,621066.66667,165066.66667,233900.00000,843133.33333,2833.33333,253133.33333,768633.33333,35666.66667,26411733.33333,695500.00000,27862733.33333,2746800.00000
138450.00000,489700.00000,3215675.00000,44975.00000,67225.00000,48050.00000,158800.00000,85675.00000,8507850.00000,221600.00000,132700.00000,44650.00000,2061250.00000,7452475.00000,839025.00000,220225.00000,67875.00000,7393075.00000,3596450.00000,2263850.00000,46500.00000,293324.25000,5538600.00000,384800.00000,31525.00000,315100.00000,173750.00000,66100.00000,878000.00000,205325.00000,351875.00000,65975.00000,245525.00000,111825.00000,174025.00000,211475.00000,102300.00000,393875.00000,267675.00000,41725.00000,70025.00000,39525.00000,337900.00000,210725.00000,133125.00000,3996575.00000,4845550.00000,609750.00000,43325.00000,8875.00000,522525.00000,145700.00000,13175.00000,252650.00000,27800.00000,4143775.00000,30225.00000,1038525.00000,41700.00000,2146500.00000,4420700.00000,350300.00000,437075.00000,595475.00000,23100.00000,966500.00000,7071675.00000,1482100.00000,62275.00000,6073600.00000,340450.00000,1920400.00000,8140275.00000,87775.00000,8450.00000,7850.00000,5620525.00000,156725.00000,5825.00000,1057350.00000,202550.00000,4850.00000,127425.00000,1619475.00000,34175.00000,2575925.00000,286750.00000,534000.00000,589450.00000,132975.00000,286600.00000,1026050.00000,3825.00000,245250.00000,723350.00000,35550.00000,24945675.00000,693275.00000,28678075.00000,2575925.00000
117220.00000,466900.00000,3258740.00000,40240.00000,67960.00000,61800.00000,148900.00000,84820.00000,7660820.00000,202400.00000,126520.00000,46940.00000,2035380.00000,6977080.00000,807000.00000,233060.00000,58960.00000,7024040.00000,3644320.00000,2021560.00000,54980.00000,253054.00000,4911580.00000,379940.00000,29640.00000,279620.00000,171160.00000,56360.00000,990120.00000,202120.00000,312520.00000,77580.00000,235340.00000,107020.00000,165160.00000,181120.00000,90240.00000,413380.00000,245780.00000,38700.00000,75420.00000,34620.00000,307020.00000,184820.00000,121480.00000,3975340.00000,4699220.00000,638100.00000,39820.00000,11560.00000,694360.00000,164340.00000,10600.00000,238100.00000,25920.00000,3951500.00000,29940.00000,957440.00000,39960.00000,1912980.00000,4408940.00000,341780.00000,476380.00000,573040.00000,20080.00000,1042500.00000,7000200.00000,1448200.00000,69880.00000,6097380.00000,304860.00000,1829060.00000,8709660.00000,83280.00000,9920.00000,6520.00000,5398320.00000,198140.00000,4720.00000,911880.00000,177060.00000,5860.00000,143800.00000,1621580.00000,34100.00000,2610100.00000,270280.00000,609720.00000,766220.00000,116840.00000,385020.00000,1052920.00000,3160.00000,251100.00000,778560.00000,44240.00000,25318280.00000,679260.00000,27999780.00000,2610100.00000
104966.66667,483433.33333,3084100.00000,38183.33333,73100.00000,86950.00000,136950.00000,101133.33333,7111650.00000,219483.33333,127066.66667,51183.33333,1892616.66667,6654383.33333,774316.66667,233950.00000,56866.66667,6686900.00000,3408866.66667,1917233.33333,57250.00000,222493.33333,4501350.00000,402500.00000,26450.00000,285050.00000,166300.00000,59333.33333,1044483.33333,209616.66667,286250.00000,75466.66667,224483.33333,105816.66667,161083.33333,160833.33333,78133.33333,403483.33333,229150.00000,38300.00000,81900.00000,30900.00000,383883.33333,170783.33333,113883.33333,4098766.66667,4822716.66667,611033.33333,36850.00000,11600.00000,852450.00000,170066.66667,10733.33333,240766.66667,24250.00000,3862616.66667,33283.33333,947600.00000,40816.66667,1732916.66667,4457300.00000,321983.33333,503033.33333,557400.00000,17933.33333,1033983.33333,6657400.00000,1345850.00000,75000.00000,5780600.00000,290516.66667,1755766.66667,8830916.66667,81333.33333,9250.00000,6333.33333,5154800.00000,184266.66667,3950.00000,882566.66667,157866.66667,6266.66667,128000.00000,1782600.00000,36783.33333,2575433.33333,257450.00000,656866.66667,709566.66667,103766.66667,381516.66667,1025600.00000,3316.66667,250266.66667,778616.66667,39800.00000,29886966.66667,703650.00000,26928883.33333,2575433.33333
100528.57143,468814.28571,3088671.42857,40414.28571,78800.00000,79428.57143,129342.85714,101914.28571,6832442.85714,215157.14286,123157.14286,56371.42857,1827128.57143,6577342.85714,732542.85714,216857.14286,54957.14286,6449600.00000,3189542.85714,1857100.00000,72200.00000,203069.28571,4190714.28571,481214.28571,24471.42857,260314.28571,200685.71429,56757.14286,1087528.57143,200742.85714,262885.71429,70114.28571,227300.00000,118328.57143,152442.85714,143142.85714,71900.00000,380557.14286,213557.14286,42500.00000,77100.00000,28571.42857,430771.42857,157871.42857,108228.57143,4113200.00000,5289728.57143,618171.42857,33371.42857,11100.00000,940657.14286,171214.28571,11414.28571,246257.14286,24085.71429,3683042.85714,29914.28571,867757.14286,40714.28571,1571200.00000,4419814.28571,312057.14286,469942.85714,512114.28571,16371.42857,1062171.42857,6289914.28571,1279128.57143,74942.85714,5554457.14286,265100.00000,1653085.71429,8330400.00000,83385.71429,11371.42857,5971.42857,5663242.85714,184571.42857,4228.57143,836342.85714,152557.14286,7328.57143,150914.28571,1688028.57143,34871.42857,2495057.14286,271557.14286,595042.85714,685685.71429,92657.14286,438000.00000,948057.14286,2914.28571,252557.14286,732542.85714,38857.14286,32568328.57143,751157.14286,25992900.00000,2495057.14286
100225.00000,471762.50000,3032887.50000,42562.50000,75500.00000,76812.50000,122000.00000,103025.00000,6731850.00000,223012.50000,150700.00000,56362.50000,1738862.50000,6378237.50000,717237.50000,205100.00000,49875.00000,6187912.50000,3052775.00000,1828300.00000,88425.00000,186063.12500,4046262.50000,503025.00000,25437.50000,244150.00000,192562.50000,57400.00000,1123850.00000,181887.50000,259550.00000,77175.00000,221700.00000,127275.00000,144725.00000,144150.00000,76675.00000,405125.00000,197537.50000,41862.50000,73975.00000,25900.00000,395412.50000,154975.00000,100062.50000,3983325.00000,5341037.50000,596437.50000,31200.00000,11887.50000,1059800.00000,175862.50000,10737.50000,244137.50000,23150.00000,3714062.50000,32787.50000,788612.50000,39225.00000,1439350.00000,4248962.50000,300850.00000,481450.00000,477487.50000,16012.50000,1262737.50000,6131300.00000,1281387.50000,69137.50000,5244637.50000,261737.50000,1624837.50000,8592825.00000,86087.50000,12600.00000,6450.00000,6107775.00000,185312.50000,4050.00000,822350.00000,137325.00000,7312.50000,146100.00000,1618150.00000,35450.00000,2355900.00000,272937.50000,554700.00000,659175.00000,92687.50000,408850.00000,899950.00000,3062.50000,245387.50000,697400.00000,36112.50000,33231950.00000,736700.00000,24898975.00000,2355900.00000
106400.00000,530122.22222,2968366.66667,41188.88889,74666.66667,73744.44444,116200.00000,97255.55556,6609911.11111,216788.88889,146488.88889,57477.77778,1686866.66667,6354200.00000,738222.22222,193300.00000,45455.55556,5984211.11111,2922300.00000,1829211.11111,88877.77778,167800.55556,4022777.77778,968955.55556,24688.88889,314055.55556,199911.11111,55855.55556,1556633.33333,179233.33333,248700.00000,74866.66667,264400.00000,169344.44444,136777.77778,137788.88889,70633.33333,396911.11111,184533.33333,41044.44444,69766.66667,24966.66667,375444.44444,161055.55556,112355.55556,3794922.22222,5121522.22222,630322.22222,32244.44444,11955.55556,1100933.33333,186288.88889,11677.77778,516600.00000,25911.11111,3669700.00000,34155.55556,726755.55556,40911.11111,1374200.00000,4194255.55556,326300.00000,494711.11111,455644.44444,14811.11111,1405177.77778,6151400.00000,1450344.44444,64600.00000,5365544.44444,244255.55556,1779411.11111,8663900.00000,81666.66667,12022.22222,8100.00000,5816322.22222,185222.22222,3966.66667,800911.11111,130511.11111,7411.11111,154511.11111,1582855.55556,33666.66667,2236822.22222,285722.22222,516722.22222,793233.33333,89188.88889,409011.11111,884011.11111,3111.11111,258366.66667,663144.44444,34055.55556,39783266.66667,730666.66667,24554533.33333,2236822.22222
109680.00000,519320.00000,2894370.00000,42930.00000,78830.00000,69680.00000,112330.00000,106490.00000,6545370.00000,210280.00000,145950.00000,72000.00000,1623920.00000,6328670.00000,709900.00000,200550.00000,43670.00000,5884060.00000,2876110.00000,1862160.00000,92080.00000,157814.70000,4206460.00000,1011060.00000,23380.00000,345850.00000,194190.00000,55530.00000,1610020.00000,174540.00000,260140.00000,72080.00000,271350.00000,165130.00000,131070.00000,127700.00000,64990.00000,394600.00000,220880.00000,42530.00000,68060.00000,23570.00000,383460.00000,159330.00000,112140.00000,3654310.00000,4949480.00000,657940.00000,31130.00000,12200.00000,1145650.00000,204090.00000,11180.00000,495090.00000,27070.00000,3768620.00000,36270.00000,685050.00000,43470.00000,1281230.00000,4692370.00000,330050.00000,537150.00000,451680.00000,14580.00000,1535980.00000,6180380.00000,1517100.00000,68690.00000,5658920.00000,266810.00000,1803320.00000,8902290.00000,85610.00000,12290.00000,8270.00000,5644600.00000,177960.00000,3930.00000,790990.00000,122660.00000,7540.00000,163910.00000,1527990.00000,32270.00000,2143130.00000,275150.00000,485560.00000,808800.00000,91980.00000,418900.00000,843980.00000,3470.00000,273440.00000,679800.00000,32330.00000,40908250.00000,719670.00000,25076620.00000,2143130.00000
